Date,Close,Change
2014-02-12,6084.0,0.0
2014-02-13,6001.10009765625,-0.013625887959196281
2014-02-14,6048.35009765625,0.007873556386512215
2014-02-18,6127.10009765625,0.013020079646268501
2014-02-19,6152.75,0.004186303787261814
2014-02-20,6091.4501953125,-0.009962992919832603
2014-02-21,6155.4501953125,0.01050652930713425
2014-02-24,6186.10009765625,0.00497931123983264
2014-02-25,6200.0498046875,0.0022550082945691496
2014-02-26,6238.7998046875,0.006249949794065124
2014-02-28,6276.9501953125,0.006115020808383109
2014-03-03,6221.4501953125,-0.008841873564879643
2014-03-04,6297.9501953125,0.01229616851351456
2014-03-05,6328.64990234375,0.004874555383765911
2014-03-06,6401.14990234375,0.011455839889823904
2014-03-07,6526.64990234375,0.019605852372563293
2014-03-10,6537.25,0.001624125365211171
2014-03-11,6511.89990234375,-0.003877792291292259
2014-03-12,6516.89990234375,0.000767825070253414
2014-03-13,6493.10009765625,-0.0036520132339212807
2014-03-14,6504.2001953125,0.0017095220294318647
2014-03-18,6516.64990234375,0.0019141026809448292
2014-03-19,6524.0498046875,0.0011355378077144707
2014-03-20,6483.10009765625,-0.00627673121100758
2014-03-21,6493.2001953125,0.0015579117249633345
2014-03-24,6583.5,0.013906825905766418
2014-03-25,6589.75,0.0009493430546061443
2014-03-26,6601.39990234375,0.0017678822935240923
2014-03-27,6641.75,0.0061123546903929515
2014-03-28,6695.89990234375,0.00815295702845642
2014-03-31,6704.2001953125,0.001239608281157878
2014-04-01,6721.0498046875,0.0025132915014651758
2014-04-02,6752.5498046875,0.004686767828744776
2014-04-03,6736.10009765625,-0.0024360734103480164
2014-04-04,6694.35009765625,-0.0061979482778954376
2014-04-07,6695.0498046875,0.00010452202544564138
2014-04-09,6796.2001953125,0.015108235722784302
2014-04-10,6796.39990234375,2.9385101308232464e-05
2014-04-11,6776.2998046875,-0.002957462472053529
2014-04-15,6733.10009765625,-0.006375117435236111
2014-04-16,6675.2998046875,-0.008584499284196023
2014-04-17,6779.39990234375,0.0155948198136584
2014-04-21,6817.64990234375,0.005642092301823887
2014-04-22,6815.35009765625,-0.0003373310041498989
2014-04-23,6840.7998046875,0.0037341745716044095
2014-04-25,6782.75,-0.008485821299392904
2014-04-28,6761.25,-0.003169805757251898
2014-04-29,6715.25,-0.006803475688667016
2014-04-30,6696.39990234375,-0.0028070582117195597
2014-05-02,6694.7998046875,-0.00023894893966680542
2014-05-05,6699.35009765625,0.0006796757336289261
2014-05-06,6715.2998046875,0.0023807842251488687
2014-05-07,6652.5498046875,-0.009344333361884782
2014-05-08,6659.85009765625,0.0010973676534682397
2014-05-09,6858.7998046875,0.029873000760372248
2014-05-12,7014.25,0.022664343578924884
2014-05-13,7108.75,0.013472573689275347
2014-05-14,7108.75,0.0
2014-05-15,7123.14990234375,0.0020256588491296412
2014-05-16,7203.0,0.011209942055266486
2014-05-19,7263.5498046875,0.008406192515271416
2014-05-20,7275.5,0.0016452279716989704
2014-05-21,7252.89990234375,-0.0031063291397498416
2014-05-22,7276.39990234375,0.0032400833206598367
2014-05-23,7367.10009765625,0.012464982206830788
2014-05-26,7359.0498046875,-0.0010927356574551572
2014-05-27,7318.0,-0.005578139267565785
2014-05-28,7329.64990234375,0.0015919516731006667
2014-05-29,7235.64990234375,-0.012824623447559524
2014-05-30,7229.9501953125,-0.0007877256512097697
2014-06-02,7362.5,0.01833343261111775
2014-06-03,7415.85009765625,0.007246193230050935
2014-06-04,7402.25,-0.0018339229457386974
2014-06-05,7474.10009765625,0.009706521349083008
2014-06-06,7583.39990234375,0.014623807984826875
2014-06-09,7654.60009765625,0.009388954325156185
2014-06-10,7656.39990234375,0.0002351271999239124
2014-06-11,7626.85009765625,-0.0038594907612459206
2014-06-12,7649.89990234375,0.0030221919130917207
2014-06-13,7542.10009765625,-0.014091662121549109
2014-06-16,7533.5498046875,-0.0011336753501066665
2014-06-17,7631.7001953125,0.013028438540876097
2014-06-18,7558.2001953125,-0.009630881470572561
2014-06-19,7540.7001953125,-0.0023153660326241665
2014-06-20,7511.4501953125,-0.003878950129615588
2014-06-23,7493.35009765625,-0.002409667532315529
2014-06-24,7580.2001953125,0.011590289593357506
2014-06-25,7569.25,-0.001444578643090666
2014-06-26,7493.2001953125,-0.010047204767645423
2014-06-27,7508.7998046875,0.0020818353932086087
2014-06-30,7611.35009765625,0.013657348129687996
2014-07-01,7634.7001953125,0.003067799714460584
2014-07-02,7725.14990234375,0.011847185183091247
2014-07-03,7714.7998046875,-0.0013397924683778983
2014-07-04,7751.60009765625,0.0047700904625405105
2014-07-07,7787.14990234375,0.004586124701950078
2014-07-08,7623.2001953125,-0.021053878387766067
2014-07-09,7585.0,-0.005011044487063243
2014-07-10,7567.75,-0.0022742254449571453
2014-07-11,7459.60009765625,-0.014290892582835002
2014-07-14,7454.14990234375,-0.000730628350199658
2014-07-15,7526.64990234375,0.009726125842626887
2014-07-16,7624.39990234375,0.012987185702574067
2014-07-17,7640.4501953125,0.002105122130833692
2014-07-18,7663.89990234375,0.0030691525279016307
2014-07-21,7684.2001953125,0.002648820212610259
2014-07-22,7767.85009765625,0.010885960831002128
2014-07-23,7795.75,0.0035917148236637164
2014-07-24,7830.60009765625,0.004470397031234974
2014-07-25,7790.4501953125,-0.005127308487604565
2014-07-28,7748.7001953125,-0.005359125461725012
2014-07-30,7791.39990234375,0.005510563830702919
2014-07-31,7721.2998046875,-0.00899711201258746
2014-08-01,7602.60009765625,-0.015373021386786312
2014-08-04,7683.64990234375,0.01066080073217135
2014-08-05,7746.5498046875,0.008186200977814417
2014-08-06,7672.0498046875,-0.009617184666510403
2014-08-07,7649.25,-0.0029718009225604414
2014-08-08,7568.5498046875,-0.010550079460404649
2014-08-11,7625.9501953125,0.007584067239598591
2014-08-12,7727.0498046875,0.013257313093540057
2014-08-13,7739.5498046875,0.0016176937273546521
2014-08-14,7791.7001953125,0.006738168490551644
2014-08-18,7874.25,0.010594581749585608
2014-08-19,7897.5,0.0029526621583007007
2014-08-20,7875.2998046875,-0.002811040875276949
2014-08-21,7891.10009765625,0.0020063100276317414
2014-08-22,7913.2001953125,0.002800635828053233
2014-08-25,7906.2998046875,-0.0008720101166007632
2014-08-26,7904.75,-0.0001960214924535686
2014-08-27,7936.0498046875,0.003959619809291937
2014-08-28,7954.35009765625,0.002305970025281434
2014-09-01,8027.7001953125,0.009221381603238932
2014-09-02,8083.0498046875,0.006894827662761838
2014-09-03,8114.60009765625,0.003903265936881173
2014-09-04,8095.9501953125,-0.0022983144109759435
